TOA5,38694,Table_MTO_MZAAR,
TIMESTAMP,SW_OUT_Avg,WS,WD
TS,,m/s,Degrees
,Avg,WVc,WVc
2020-02-13 20:30:00,1.250978,0.901,315.9
2020-02-13 21:00:00,0.4331102,1.702,317.1
2020-02-13 21:30:00,0.4883988,1.872,342.6
2020-02-13 22:00:00,0.02871555,1.996,299.7
2020-02-13 22:30:00,0.226747,1.554,315.1
2020-02-13 23:00:00,0.6730352,0.726,322.1
2020-02-13 23:30:00,2.139916,0.181,19.52
2020-02-14 00:00:00,2.089102,0,0
2020-02-14 00:30:00,2.165559,0.495,292.5
2020-02-14 01:00:00,1.87364,1.823,292.7
2020-02-14 01:30:00,1.602612,2.085,286.2
2020-02-14 02:00:00,1.654891,1.81,291
2020-02-14 02:30:00,1.81338,0.774,266.2
2020-02-14 03:00:00,1.871078,0.606,311
2020-02-14 03:30:00,0.9653782,1.887,298.8
2020-02-14 04:00:00,0.9198191,2.161,291.5
2020-02-14 04:30:00,3.214251,2.473,289.6
2020-02-14 05:00:00,24.76973,1.762,291.4
2020-02-14 05:30:00,70.44189,1.702,313.2
2020-02-14 06:00:00,119.93,1.378,317.7
2020-02-14 06:30:00,198.86,0.687,331.1
2020-02-14 07:00:00,264.7197,1.283,311.4
2020-02-14 07:30:00,284.6568,2.599,290.6
2020-02-14 08:00:00,340.7677,2.893,291.7
2020-02-14 08:30:00,415.5369,2.067,298.2
2020-02-14 09:00:00,407.9478,2.423,295.6
2020-02-14 09:30:00,353.0565,1.823,310.1
2020-02-14 10:00:00,454.8688,1.899,323.9
2020-02-14 10:30:00,385.2784,1.277,332.8
2020-02-14 11:00:00,408.7487,2.434,317.7
2020-02-14 11:30:00,315.7261,2.845,326
2020-02-14 12:00:00,261.0464,3.374,334.2
2020-02-14 12:30:00,235.5804,5.577,332.8
2020-02-14 13:00:00,296.4809,7.232,331.6
2020-02-14 13:30:00,243.2601,7.661,325.3
2020-02-14 14:00:00,112.4088,8.87,333.7
2020-02-14 14:30:00,61.38983,8.43,342.3
2020-02-14 15:00:00,25.11834,9.06,335.6
2020-02-14 15:30:00,4.928746,8.49,340.3
2020-02-14 16:00:00,0.07483383,8.01,333
2020-02-14 16:30:00,0.08805532,9.62,334.9
2020-02-14 17:00:00,0.07420948,10.6,337.3
2020-02-14 17:30:00,0.08738452,10.4,340
2020-02-14 18:00:00,0.0374825,7.964,343.3
2020-02-14 18:30:00,0.01268738,8.77,350.2
2020-02-14 19:00:00,0.03539015,9.74,353.1
2020-02-14 19:30:00,0.0313826,9.98,355.3
2020-02-14 20:00:00,0.1588685,11.13,354.2
2020-02-14 20:30:00,0.4861719,9.49,356.1
2020-02-14 21:00:00,0.3172143,10,346
2020-02-14 21:30:00,0.6646212,11.59,349.2
2020-02-14 22:00:00,0.2618917,14.17,331.1
2020-02-14 22:30:00,0.2045549,16.28,334.8
2020-02-14 23:00:00,0.004674228,13.94,340.2
2020-02-14 23:30:00,0.2696333,12.03,343.5
2020-02-15 00:00:00,0.5225807,11.11,344
2020-02-15 00:30:00,0.6256891,8.59,331.3
2020-02-15 01:00:00,0.6591485,8.4,332
2020-02-15 01:30:00,0.2612343,7.169,343.1
2020-02-15 02:00:00,0.3380621,6.195,342.5
2020-02-15 02:30:00,0.3771921,6.786,334.7
2020-02-15 03:00:00,0.5476496,4.828,329.2
2020-02-15 03:30:00,0.374524,5.346,324.9
2020-02-15 04:00:00,0.2949713,5.787,318.8
2020-02-15 04:30:00,1.889332,5.664,332.4
2020-02-15 05:00:00,17.2477,4.826,317.7
2020-02-15 05:30:00,52.13861,2.971,327
2020-02-15 06:00:00,100.1259,3.419,309.7
2020-02-15 06:30:00,165.8676,6.365,323.7
2020-02-15 07:00:00,213.4627,7.258,329.1
2020-02-15 07:30:00,320.0181,7.801,324.3
2020-02-15 08:00:00,376.5336,8.56,331.9
2020-02-15 08:30:00,419.5625,7.135,333.6
2020-02-15 09:00:00,407.1437,7.723,327
2020-02-15 09:30:00,496.3525,7.736,330
2020-02-15 10:00:00,432.7032,9.13,323.9
2020-02-15 10:30:00,403.8847,9.06,326
2020-02-15 11:00:00,498.5796,8.6,330.9
2020-02-15 11:30:00,346.2122,8.98,332.5
2020-02-15 12:00:00,244.2594,9.48,329.1
2020-02-15 12:30:00,287.6019,9.49,339.3
2020-02-15 13:00:00,324.5232,9.24,332.7
2020-02-15 13:30:00,340.6981,9.4,335
2020-02-15 14:00:00,272.9661,9.19,335.2
2020-02-15 14:30:00,196.911,9.46,339.2
2020-02-15 15:00:00,111.4078,9.14,334.1
2020-02-15 15:30:00,27.61636,9.69,328.7
2020-02-15 16:00:00,0.9257651,9.97,325.4
2020-02-15 16:30:00,0.5817204,9.48,326.4
2020-02-15 17:00:00,0.6755328,10.07,324.2
2020-02-15 17:30:00,0.6627203,9.3,325.6
2020-02-15 18:00:00,0.6329862,8.47,327
2020-02-15 18:30:00,0.6134997,7.823,327.1
2020-02-15 19:00:00,0.4543378,7.261,334.7
2020-02-15 19:30:00,0.4033264,6.658,339
2020-02-15 20:00:00,0.3374791,6.681,340.9
2020-02-15 20:30:00,0.2811229,6.504,331.5
2020-02-15 21:00:00,0.1619978,6.623,332.1
2020-02-15 21:30:00,0.3517726,6.45,334.2
2020-02-15 22:00:00,0.2572635,6.594,331.1
2020-02-15 22:30:00,0.2236522,6.259,319.5
2020-02-15 23:00:00,0.1073316,5.371,317.8
2020-02-15 23:30:00,0.07158335,3.812,308.1
2020-02-16 00:00:00,0.1068872,5.229,303.8
2020-02-16 00:30:00,0.1435674,5.522,315.6
2020-02-16 01:00:00,0.05391033,4.425,297.1
2020-02-16 01:30:00,0.420198,5.222,300.1
2020-02-16 02:00:00,0.3116194,5.02,307.9
2020-02-16 02:30:00,0.2121244,5.993,303.7
2020-02-16 03:00:00,0.0653954,6.541,298.8
2020-02-16 03:30:00,0.03120641,4.241,296.9
2020-02-16 04:00:00,0.2529827,1.739,345.8
2020-02-16 04:30:00,3.361542,1.188,242.3
2020-02-16 05:00:00,18.09691,4.314,253.8
2020-02-16 05:30:00,37.98387,2.377,293.8
2020-02-16 06:00:00,97.43774,0.503,237.1
2020-02-16 06:30:00,159.6197,0.661,295.5
2020-02-16 07:00:00,143.007,0.988,130.6
2020-02-16 07:30:00,257.3571,1.268,329.9
2020-02-16 08:00:00,298.7564,0.416,299.6
2020-02-16 08:30:00,246.9363,1.137,51.47
2020-02-16 09:00:00,240.0739,1.738,61.35
2020-02-16 09:30:00,254.55,0.964,72.78
2020-02-16 10:00:00,163.9978,1.193,109.5
2020-02-16 10:30:00,140.2469,1.095,76.96
2020-02-16 11:00:00,198.7203,0.337,104.8
2020-02-16 11:30:00,272.412,0.415,27.37
2020-02-16 12:00:00,468.093,1.63,347
2020-02-16 12:30:00,546.4301,0.132,4.512
2020-02-16 13:00:00,488.3861,0.032,356.2
2020-02-16 13:30:00,369.2953,0.258,52.41
2020-02-16 14:00:00,345.846,1.188,66.28
2020-02-16 14:30:00,329.8247,2.172,93.4
2020-02-16 15:00:00,131.6436,1.567,123.5
2020-02-16 15:30:00,31.84575,2.192,116.3
2020-02-16 16:00:00,1.519854,2.17,109.8
2020-02-16 16:30:00,1.17256,2.07,76.33
2020-02-16 17:00:00,1.159486,1.407,82.6
2020-02-16 17:30:00,1.16972,1.727,82.4
2020-02-16 18:00:00,0.9912128,1.334,83.3
2020-02-16 18:30:00,1.352888,0.501,79.77
2020-02-16 19:00:00,1.125618,0.031,247.8
2020-02-16 19:30:00,0.8782957,0.429,259.1
2020-02-16 20:00:00,1.081479,0.16,315.7
2020-02-16 20:30:00,0.407291,1.171,267.9
2020-02-16 21:00:00,0.3152955,1.615,267.2
2020-02-16 21:30:00,0.6765413,1.21,276.3
2020-02-16 22:00:00,0.5483305,1.298,296.1
2020-02-16 22:30:00,0.5507662,2.232,312.9
2020-02-16 23:00:00,0.3776626,2.85,261.4
2020-02-16 23:30:00,0.6832741,2.619,266.8
2020-02-17 00:00:00,0.7970269,2.963,256.5
2020-02-17 00:30:00,1.036497,3.007,275.3
2020-02-17 01:00:00,0.9207873,3.655,316.4
2020-02-17 01:30:00,0.3680937,4.327,325.9
2020-02-17 02:00:00,0.3127363,4.582,326.3
2020-02-17 02:30:00,0.7488011,4.751,322.3
2020-02-17 03:00:00,0.1698076,4.745,326.9
2020-02-17 03:30:00,0.04332979,4.249,335.1
2020-02-17 04:00:00,0.04261316,3.772,350.6
2020-02-17 04:30:00,2.630533,3.699,0.088
2020-02-17 05:00:00,23.54884,3.286,335.8
2020-02-17 05:30:00,57.80271,3.461,358.4
2020-02-17 06:00:00,102.2554,2.123,347.2
2020-02-17 06:30:00,190.5743,2.179,295.5
2020-02-17 07:00:00,371.4016,2.466,253.4
2020-02-17 07:30:00,440.5753,1.268,265.4
2020-02-17 08:00:00,502.6651,0.103,282.1
2020-02-17 08:30:00,477.1636,2.63,346.8
2020-02-17 09:00:00,517.3322,3.015,341.7
2020-02-17 09:30:00,632.3345,3.365,325.6
2020-02-17 10:00:00,630.371,1.58,351.7
2020-02-17 10:30:00,612.1075,0,31.48
2020-02-17 11:00:00,568.3035,1.827,348.2
2020-02-17 11:30:00,439.6762,3.493,345.4
2020-02-17 12:00:00,399.3898,3.117,344.9
2020-02-17 12:30:00,454.0069,2.473,319.8
2020-02-17 13:00:00,446.2797,3.029,301.7
2020-02-17 13:30:00,381.7507,2.579,303.5
2020-02-17 14:00:00,308.2507,3.651,324.5
2020-02-17 14:30:00,225.8105,5,310.3
2020-02-17 15:00:00,131.9077,5.591,306.3
2020-02-17 15:30:00,36.89016,6.353,301.4
2020-02-17 16:00:00,1.8312,6.875,299.9
2020-02-17 16:30:00,1.380331,6.389,298
2020-02-17 17:00:00,1.36251,6.084,299.2
2020-02-17 17:30:00,1.352261,6.067,298.3
2020-02-17 18:00:00,1.372662,5.82,303.7
2020-02-17 18:30:00,1.270141,6.795,306.4
2020-02-17 19:00:00,1.101632,8.87,311.9
2020-02-17 19:30:00,0.9937103,11.29,313.7
2020-02-17 20:00:00,0.7015941,11.55,314.4
2020-02-17 20:30:00,0.7506626,9.35,313.7
2020-02-17 21:00:00,0.8353196,8.01,306
2020-02-17 21:30:00,1.16521,7.473,296.4
2020-02-17 22:00:00,1.094322,7.499,295.9
2020-02-17 22:30:00,1.240034,7.976,291
2020-02-17 23:00:00,1.230615,7.707,292.4
2020-02-17 23:30:00,1.104869,8.16,294.4
2020-02-18 00:00:00,1.24822,8.51,289.7
2020-02-18 00:30:00,1.115896,8.07,286.7
2020-02-18 01:00:00,1.10159,7.775,285.5
2020-02-18 01:30:00,1.168574,7.26,286.3
2020-02-18 02:00:00,1.248906,7.159,287.6
2020-02-18 02:30:00,1.056492,6.169,281.7
2020-02-18 03:00:00,0.9408864,5.638,280.5
2020-02-18 03:30:00,1.156307,6.146,290
2020-02-18 04:00:00,1.036018,7.864,298.9
2020-02-18 04:30:00,4.331802,9.67,305.9
2020-02-18 05:00:00,26.35868,10.09,306.6
2020-02-18 05:30:00,96.14503,9.58,303.6
2020-02-18 06:00:00,181.5175,8.21,303.5
2020-02-18 06:30:00,265.9428,8.45,303.3
2020-02-18 07:00:00,336.0335,8.58,300.9
2020-02-18 07:30:00,410.8996,8.6,293.6
2020-02-18 08:00:00,474.2984,7.731,291.4
2020-02-18 08:30:00,535.6084,7.759,294.8
2020-02-18 09:00:00,623.9039,6.88,289.9
2020-02-18 09:30:00,735.0242,6.047,286.7
2020-02-18 10:00:00,706.9469,5.626,290.4
2020-02-18 10:30:00,657.387,4.773,303.9
2020-02-18 11:00:00,376.0094,5.343,301.7
2020-02-18 11:30:00,372.1301,6.457,306.3
2020-02-18 12:00:00,248.202,6.662,306.6
2020-02-18 12:30:00,192.5543,7.257,302.8
2020-02-18 13:00:00,204.5639,7.773,288.5
2020-02-18 13:30:00,204.9341,7.321,290.1
2020-02-18 14:00:00,168.4214,8.2,290.3
2020-02-18 14:30:00,101.389,9.13,285.6
2020-02-18 15:00:00,90.91247,8.97,278.8
2020-02-18 15:30:00,19.33429,9.41,290
2020-02-18 16:00:00,1.177874,8.73,283.5
2020-02-18 16:30:00,0.6920778,8.64,278.2
2020-02-18 17:00:00,0.3195058,7.822,268.7
2020-02-18 17:30:00,0.3268987,7.541,262.8
2020-02-18 18:00:00,0.6361645,8.81,258.7
2020-02-18 18:30:00,0.7088779,10.41,262.7
2020-02-18 19:00:00,0.4036669,10.63,257.9
2020-02-18 19:30:00,0.3312348,10.36,254.6
2020-02-18 20:00:00,0.3218809,11.14,237.2
2020-02-18 20:30:00,0.3610614,9.08,247.5
2020-02-18 21:00:00,0.2813777,9.22,241.4
2020-02-18 21:30:00,0.1625854,9.42,236.4
2020-02-18 22:00:00,0.1871208,10.95,243.5
2020-02-18 22:30:00,0.1203365,10.98,240.8
2020-02-18 23:00:00,0.1859622,12.81,242
2020-02-18 23:30:00,0.1003483,14.27,239.6
2020-02-19 00:00:00,0.1883243,15.03,241
2020-02-19 00:30:00,0.1807147,11.55,239.2
2020-02-19 01:00:00,0.2466964,10.39,232.5
2020-02-19 01:30:00,0.1366352,8.89,251.5
2020-02-19 02:00:00,0.1132622,4.437,288.4
2020-02-19 02:30:00,0.1732793,4.224,301.7
2020-02-19 03:00:00,0.5134223,6.471,298.1
2020-02-19 03:30:00,0.3181408,6.791,294.6
2020-02-19 04:00:00,0.5445118,5.618,291.8
2020-02-19 04:30:00,2.971955,4.903,290.5
2020-02-19 05:00:00,27.25679,3.916,279.9
2020-02-19 05:30:00,63.28194,1.546,311
2020-02-19 06:00:00,115.4674,0.021,344
2020-02-19 06:30:00,167.7041,0.624,312.3
2020-02-19 07:00:00,264.0595,1.078,290.4
2020-02-19 07:30:00,237.2286,1.073,315.7
2020-02-19 08:00:00,276.2547,0.26,4.227
2020-02-19 08:30:00,343.5648,0.103,357.8
2020-02-19 09:00:00,420.1794,0,0
2020-02-19 09:30:00,520.3108,0.138,9.16
2020-02-19 10:00:00,320.9057,1.938,338.6
2020-02-19 10:30:00,283.3504,2.223,7.719
2020-02-19 11:00:00,253.0278,1.636,354.8
2020-02-19 11:30:00,374.5628,1.006,31.86
2020-02-19 12:00:00,275.1991,0.207,26.07
2020-02-19 12:30:00,124.3118,0.889,25.23
2020-02-19 13:00:00,157.8212,1.175,32.53
2020-02-19 13:30:00,146.6538,1.055,15.7
2020-02-19 14:00:00,153.0229,1.802,348.7
2020-02-19 14:30:00,133.3377,0.591,322.6
2020-02-19 15:00:00,57.18887,0.414,352.3
2020-02-19 15:30:00,18.82018,0.251,60.12
2020-02-19 16:00:00,0.5099528,1.727,66.24
2020-02-19 16:30:00,0.2385187,1.553,42.09
2020-02-19 17:00:00,0.03525745,1.876,41.79
2020-02-19 17:30:00,0.03766178,2.202,45.4
2020-02-19 18:00:00,0.009348547,2.788,54.9
2020-02-19 18:30:00,0.0006677544,3.541,72.67
2020-02-19 19:00:00,0,3.894,76.5
2020-02-19 19:30:00,0,3.207,81.3
2020-02-19 20:00:00,0,2.415,83.5
2020-02-19 20:30:00,0.001335559,2.279,91.6
2020-02-19 21:00:00,0.06423819,2.556,95.8
2020-02-19 21:30:00,0.3959408,2.422,77.88
2020-02-19 22:00:00,0.01393432,3.277,65.53
2020-02-19 22:30:00,0,3.634,72.49
2020-02-19 23:00:00,0.001335566,2.322,54.78
2020-02-19 23:30:00,0,2.729,65.64
2020-02-20 00:00:00,0.0006677981,2.774,80.7
2020-02-20 00:30:00,0.00529775,2.073,58.71
2020-02-20 01:00:00,0.01202009,2.385,31.27
2020-02-20 01:30:00,0.004051202,2.24,50.44
2020-02-20 02:00:00,0.0006677916,2.418,39.09
2020-02-20 02:30:00,0.002671271,2.443,26.94
2020-02-20 03:00:00,0.01398034,2.738,13.18
2020-02-20 03:30:00,0.01874448,2.736,16.28
2020-02-20 04:00:00,0.09675409,2.942,356.4
2020-02-20 04:30:00,5.080208,2.337,314.6
2020-02-20 05:00:00,30.81,2.796,333.9
2020-02-20 05:30:00,101.8028,3.021,321.7
2020-02-20 06:00:00,126.0018,3.643,343.9
2020-02-20 06:30:00,180.9458,4.259,356.6
2020-02-20 07:00:00,235.4146,5.324,340.5
2020-02-20 07:30:00,330.5472,4.585,342.3
2020-02-20 08:00:00,299.8378,4.434,354.6
2020-02-20 08:30:00,408.6317,6.213,350.3
2020-02-20 09:00:00,360.6497,5.744,349.6
2020-02-20 09:30:00,308.4429,5.819,352.4
2020-02-20 10:00:00,319.3588,6.668,353.4
2020-02-20 10:30:00,307.8554,6.786,348.9
2020-02-20 11:00:00,314.7566,7.564,357.9
2020-02-20 11:30:00,329.5049,7.978,352.8
2020-02-20 12:00:00,256.5648,8.2,353.5
2020-02-20 12:30:00,227.1395,7.932,353.5
2020-02-20 13:00:00,181.8313,8,348.4
2020-02-20 13:30:00,176.3578,7.65,343.3
2020-02-20 14:00:00,244.2719,6.833,333.9
2020-02-20 14:30:00,221.1945,6.691,322.3
2020-02-20 15:00:00,137.1368,8.38,320
2020-02-20 15:30:00,27.52832,8.92,321.9
2020-02-20 16:00:00,0.4975395,8.9,333.1
2020-02-20 16:30:00,0,9.32,322.7
2020-02-20 17:00:00,0,9.42,321.5
2020-02-20 17:30:00,0,9.71,326.2
2020-02-20 18:00:00,0,8.3,322.5
2020-02-20 18:30:00,0.3612538,8.59,337.3
2020-02-20 19:00:00,0.7070272,9.71,323.1
2020-02-20 19:30:00,0.2199634,9.31,328.5
2020-02-20 20:00:00,0,9.76,327.3
2020-02-20 20:30:00,0,11.61,318.2
2020-02-20 21:00:00,0.4162773,10.95,321.7
2020-02-20 21:30:00,0.4247204,10.94,320.9
2020-02-20 22:00:00,0.6690452,10.96,319.3
2020-02-20 22:30:00,0.5337563,11.14,314.4
2020-02-20 23:00:00,0.2258063,11.56,321.8
2020-02-20 23:30:00,0.154993,12.02,322.8
2020-02-21 00:00:00,0.06008255,10.43,339.7
2020-02-21 00:30:00,0.01402918,9.12,340.7
2020-02-21 01:00:00,0.001380614,9.7,347
2020-02-21 01:30:00,0.02738442,10.57,353.9
2020-02-21 02:00:00,0.05009235,9.03,352.9
2020-02-21 02:30:00,0.01269031,9.52,353.8
2020-02-21 03:00:00,0.02137296,10.33,358.7
2020-02-21 03:30:00,0.1037908,8.98,352.9
2020-02-21 04:00:00,0.2085191,7.148,326
2020-02-21 04:30:00,3.545457,8.31,347.4
2020-02-21 05:00:00,29.3893,8.74,344.4
2020-02-21 05:30:00,91.04649,8.44,346.8
2020-02-21 06:00:00,138.5028,8.13,343.3
2020-02-21 06:30:00,202.055,8.99,341.9
2020-02-21 07:00:00,324.9017,9.96,332.4
2020-02-21 07:30:00,426.0609,10.55,323.6
2020-02-21 08:00:00,467.1756,10.96,324
2020-02-21 08:30:00,508.3754,13.35,324.3
2020-02-21 09:00:00,545.1846,14.1,328
2020-02-21 09:30:00,556.2203,13.49,327.6
2020-02-21 10:00:00,560.4126,12.77,340.7
2020-02-21 10:30:00,567.0845,11.67,340.7
2020-02-21 11:00:00,598.7066,12.46,339.6
2020-02-21 11:30:00,588.5337,12.04,337.6
2020-02-21 12:00:00,436.7309,12.45,336.8
2020-02-21 12:30:00,176.4204,11.25,336.9
2020-02-21 13:00:00,105.9439,9.89,348
2020-02-21 13:30:00,102.2694,10.88,344.4
2020-02-21 14:00:00,51.6702,11.11,337.7
2020-02-21 14:30:00,37.39828,10.03,344.9
2020-02-21 15:00:00,20.68076,10.66,340.7
2020-02-21 15:30:00,5.665781,10.49,342.9
2020-02-21 16:00:00,0.198724,13.03,339.9
2020-02-21 16:30:00,0.164972,14.25,345.5
2020-02-21 17:00:00,0.04942682,13.35,335.1
2020-02-21 17:30:00,0.02956666,13.88,331.1
2020-02-21 18:00:00,0.0142936,10.48,344.5
2020-02-21 18:30:00,0.03691307,13.57,327
2020-02-21 19:00:00,0.1009472,12.76,331.8
2020-02-21 19:30:00,0.02667462,11.27,345.7
2020-02-21 20:00:00,0.03260097,11.59,346.3
2020-02-21 20:30:00,0.01282744,13.1,341.1
2020-02-21 21:00:00,0.02489689,13.87,353.8
2020-02-21 21:30:00,0.004498272,13.4,358.2
2020-02-21 22:00:00,0,12.82,11.38
2020-02-21 22:30:00,0.00734869,15.11,5.851
2020-02-21 23:00:00,0.005344442,11.83,17.38
2020-02-21 23:30:00,0.0445828,11.58,29.34
2020-02-22 00:00:00,0.02022066,10.13,31.44
2020-02-22 00:30:00,0,10.76,41.43
2020-02-22 01:00:00,0,10.26,40.38
2020-02-22 01:30:00,0,10.92,61.53
2020-02-22 02:00:00,0.01469748,10.35,67.58
2020-02-22 02:30:00,0.00267215,10.43,68.64
2020-02-22 03:00:00,0.02070872,8.8,62.13
2020-02-22 03:30:00,0.01402909,10.32,74.95
2020-02-22 04:00:00,0.01247102,10.94,56.04
2020-02-22 04:30:00,3.320714,10.58,58.6
2020-02-22 05:00:00,30.05365,9.87,55.27
2020-02-22 05:30:00,66.4119,9.98,50.99
2020-02-22 06:00:00,130.1253,9.6,51.12
2020-02-22 06:30:00,143.2534,10.41,63.63
2020-02-22 07:00:00,168.9078,9.12,64.16
2020-02-22 07:30:00,240.542,8.7,67.61
2020-02-22 08:00:00,319.4502,7.892,62.65
2020-02-22 08:30:00,315.1334,9.08,50.83
2020-02-22 09:00:00,355.2724,10.04,56.73
2020-02-22 09:30:00,377.6092,9.59,52.45
2020-02-22 10:00:00,426.5599,10.45,53.5
2020-02-22 10:30:00,380.262,11.1,57.48
2020-02-22 11:00:00,285.2426,9.59,54.29
2020-02-22 11:30:00,251.8222,6.196,0.056
2020-02-22 12:00:00,286.0619,9.32,335.2
2020-02-22 12:30:00,227.2172,10.86,346
2020-02-22 13:00:00,173.7897,9.25,41.81
2020-02-22 13:30:00,118.1322,9.29,343.8
2020-02-22 14:00:00,116.1019,10.14,341.8
2020-02-22 14:30:00,65.67683,10.18,352.5
2020-02-22 15:00:00,24.34571,11.5,6.847
2020-02-22 15:30:00,8.369478,11.06,10.97
2020-02-22 16:00:00,0.6062019,10.8,14.29
2020-02-22 16:30:00,0.06394052,11.75,6.949
2020-02-22 17:00:00,0.2928954,9.76,357.3
2020-02-22 17:30:00,0.1592893,8.92,3.015
2020-02-22 18:00:00,0.04075155,7.723,353.7
2020-02-22 18:30:00,0.05303996,9.99,355.2
2020-02-22 19:00:00,0.2324073,10.34,350
2020-02-22 19:30:00,0.5623438,10.84,348.3
2020-02-22 20:00:00,0.2187714,9.32,351.3
2020-02-22 20:30:00,0.3757336,7.279,358.5
2020-02-22 21:00:00,0.07905357,9.6,1.028
2020-02-22 21:30:00,0.009130318,9.34,2.232
2020-02-22 22:00:00,0.02137573,9.98,6.17
2020-02-22 22:30:00,0.05445956,7.618,359.3
2020-02-22 23:00:00,0.03228406,7.153,350.5
2020-02-22 23:30:00,0.05931143,4.898,347.1
2020-02-23 00:00:00,0.03495461,6.212,333.7
2020-02-23 00:30:00,0.002003758,5.811,337.5
2020-02-23 01:00:00,0.07213713,3.307,359.3
2020-02-23 01:30:00,0.1886966,2.234,343
2020-02-23 02:00:00,0.505402,4.461,350
2020-02-23 02:30:00,0.06279851,4.438,354.9
2020-02-23 03:00:00,0.1451056,3.827,356.6
2020-02-23 03:30:00,0.1114371,4.363,350.3
2020-02-23 04:00:00,0.0596365,4.686,316.5
2020-02-23 04:30:00,4.153966,4.177,341.2
2020-02-23 05:00:00,20.92585,4.098,332.3
2020-02-23 05:30:00,60.59168,4.96,332.9
2020-02-23 06:00:00,101.1111,4.672,318.9
2020-02-23 06:30:00,155.3309,4.389,322.8
2020-02-23 07:00:00,211.5352,4.207,321.2
2020-02-23 07:30:00,282.8557,3.757,320.7
2020-02-23 08:00:00,495.443,5.391,311.3
2020-02-23 08:30:00,668.2504,6.973,319.4
2020-02-23 09:00:00,802.9005,8.58,325.7
2020-02-23 09:30:00,739.6291,8.5,335.4
2020-02-23 10:00:00,597.054,6.791,340
2020-02-23 10:30:00,597.1571,6.155,331.1
2020-02-23 11:00:00,467.7524,8.54,327.4
2020-02-23 11:30:00,391.8921,9.65,328.9
2020-02-23 12:00:00,367.9981,7.771,325
2020-02-23 12:30:00,399.2054,7.494,319
2020-02-23 13:00:00,319.2379,4.857,300.7
2020-02-23 13:30:00,185.1474,4.524,283
2020-02-23 14:00:00,136.3966,6.076,292.4
2020-02-23 14:30:00,90.79494,7.573,299.8
2020-02-23 15:00:00,33.54026,7.37,304.2
2020-02-23 15:30:00,10.8842,6.782,300.7
2020-02-23 16:00:00,1.002241,7.338,293.7
2020-02-23 16:30:00,0.4690112,7.197,288.1
2020-02-23 17:00:00,0.5633629,7.302,297.5
2020-02-23 17:30:00,1.000177,7.005,286.9
2020-02-23 18:00:00,0.9122265,8.7,286
2020-02-23 18:30:00,1.223068,10.6,286.2
2020-02-23 19:00:00,1.059551,10.58,281.4
2020-02-23 19:30:00,1.124839,10.6,278.3
2020-02-23 20:00:00,1.100723,9.24,273.1
2020-02-23 20:30:00,1.057993,11.3,268.2
2020-02-23 21:00:00,0.7733697,11.7,257.8
2020-02-23 21:30:00,0.7624891,11.59,254.1
2020-02-23 22:00:00,0.7500656,11.52,249.6
2020-02-23 22:30:00,0.9004005,11.68,249.8
2020-02-23 23:00:00,0.7053859,13.01,240.2
2020-02-23 23:30:00,0.6939943,13.39,237
2020-02-24 00:00:00,0.8310154,12.48,242.4
2020-02-24 00:30:00,0.8483455,11.68,250.3
2020-02-24 01:00:00,0.922377,11.8,259.9
2020-02-24 01:30:00,0.8965325,11.45,263
2020-02-24 02:00:00,0.9453507,11.78,261.5
2020-02-24 02:30:00,0.9843835,11.64,263.5
2020-02-24 03:00:00,0.9573528,12.05,265.3
2020-02-24 03:30:00,1.016432,11.72,269
2020-02-24 04:00:00,1.225497,12.87,269.9
2020-02-24 04:30:00,6.26699,14.59,267.7
2020-02-24 05:00:00,36.74352,14.28,268.6
2020-02-24 05:30:00,115.2449,13.21,273.2
2020-02-24 06:00:00,210.4696,12.19,280.8
2020-02-24 06:30:00,295.6262,10.22,294.5
2020-02-24 07:00:00,375.5524,8.25,298.4
2020-02-24 07:30:00,445.1694,5.473,285
2020-02-24 08:00:00,484.1684,5.03,255.2
2020-02-24 08:30:00,552.1033,5.852,281.4
2020-02-24 09:00:00,586.2477,5.023,291.3
2020-02-24 09:30:00,603.2335,4.568,272.1
2020-02-24 10:00:00,516.8463,3.837,262.4
2020-02-24 10:30:00,576.1409,3.027,261.5
2020-02-24 11:00:00,517.1906,2.054,261.5
2020-02-24 11:30:00,417.7144,2.451,261.5
2020-02-24 12:00:00,457.6411,2.236,261.5
2020-02-24 12:30:00,369.0984,0.553,261.5
2020-02-24 13:00:00,533.2659,2.273,261.6
2020-02-24 13:30:00,315.9391,1.909,261.5
2020-02-24 14:00:00,351.3482,4.548,251.3
2020-02-24 14:30:00,259.0346,5.327,231.8
2020-02-24 15:00:00,193.9713,4.382,235.4
2020-02-24 15:30:00,58.52271,5.865,253.7
2020-02-24 16:00:00,0.8134152,5.41,243.6
2020-02-24 16:30:00,0.5449409,4.187,259.6
2020-02-24 17:00:00,0.695891,4.448,249.9
2020-02-24 17:30:00,1.20922,6.123,264.6
2020-02-24 18:00:00,1.35872,6.701,274.1
2020-02-24 18:30:00,1.373832,3.326,302.5
2020-02-24 19:00:00,1.395892,2.805,316.6
2020-02-24 19:30:00,1.414623,2.632,306.1
2020-02-24 20:00:00,1.328046,2.72,282.4
2020-02-24 20:30:00,1.430061,3.463,279.7
2020-02-24 21:00:00,1.705433,3.305,280.4
2020-02-24 21:30:00,1.069614,2.406,274.5
2020-02-24 22:00:00,1.119934,3.196,276.5
2020-02-24 22:30:00,1.672124,3.262,295.2
2020-02-24 23:00:00,1.257825,3.107,312.3
